KeypointIndex,FrameIndex,X,Y,Variance
1957,1,1273.53,495.042,0.0043873
1957,2,1273.54,495.021,0.0043873
1960,0,1277.18,602.442,0.0125648
1960,1,1277.27,602.451,0.0125648
1960,2,1277.27,602.226,0.0125648
1962,0,1277.65,572.356,0.025835
1962,1,1277.78,572.717,0.025835
1962,2,1277.76,572.606,0.025835
1964,0,1278.56,878.409,0.138087
1964,1,1278.61,878.282,0.138087
1964,2,1278.85,877.611,0.138087
1967,0,1271.35,325.915,0.030906
1967,1,1271.33,325.699,0.030906
1967,2,1271.54,325.587,0.030906
1967,3,1271.57,325.571,0.030906
1968,0,1273.85,390.268,0.0240044
1968,1,1274.07,390.039,0.0240044
1968,2,1274.13,390.089,0.0240044
1969,0,1272.4,356.785,0.306896
1969,1,1273.39,355.644,0.306896
1969,2,1273.12,355.941,0.306896
1969,3,1272.98,356.172,0.306896
1971,0,1281.53,801.881,0.0150527
1971,1,1281.73,802.008,0.0150527
1971,2,1281.71,801.78,0.0150527
1971,3,1281.77,801.889,0.0150527
1972,0,1278.65,1032.88,0.027762
1972,1,1279.02,1032.75,0.027762
1972,2,1278.86,1032.71,0.027762
1973,0,1271.95,310.498,11302.8
1973,1,1479.23,263.082,11302.8
1974,0,1271.95,310.498,1.30193
1974,1,1270.13,309.127,1.30193
1975,0,1281.09,1012.29,0.289302
1975,1,1281.11,1011.22,0.289302
1977,0,1284.18,855.931,0.0215733
1977,1,1284.17,856.225,0.0215733
1978,0,1281.49,496.612,0.124634
1978,1,1281.83,495.94,0.124634
1978,2,1281.78,495.727,0.124634
1978,3,1281.68,496.017,0.124634
1980,0,1284,1000.13,0.100806
1980,1,1284.16,1000.91,0.100806
1980,2,1284.09,1000.72,0.100806
1980,3,1284.06,1000.87,0.100806
1982,0,1277.78,350.37,0.385295
1982,1,1278.23,349.424,0.385295
1982,2,1278.53,349.099,0.385295
1987,0,1261.47,83.0221,0.38665
1987,1,1261.78,81.8171,0.38665
1991,0,1290.27,800.545,0.00862532
1991,1,1290.38,800.369,0.00862532
1991,2,1290.27,800.494,0.00862532
1991,3,1290.33,800.351,0.00862532
1994,0,1290.24,883.97,0.0208786
1994,1,1290.24,883.64,0.0208786
1994,2,1290.29,883.703,0.0208786
1995,0,1290.24,883.97,0.0208786
1995,1,1290.24,883.64,0.0208786
1995,2,1290.29,883.703,0.0208786
1997,0,1290.74,862.952,0.11135
1997,1,1290.79,863.639,0.11135
1997,2,1290.73,863.695,0.11135
1997,3,1290.88,863.082,0.11135
1999,0,1283.11,335.695,0.232302
1999,1,1283.7,334.871,0.232302
1999,2,1283.69,334.839,0.232302
2000,0,1288.58,450.695,0.210428
2000,1,1288.6,449.61,0.210428
2000,2,1288.53,449.552,0.210428
2000,3,1288.69,449.939,0.210428
2002,0,1290.12,468.173,0.332429
2002,1,1290.31,468.07,0.332429
2002,2,1290.66,467.187,0.332429
2002,3,1290.83,467.052,0.332429
2003,0,1294.77,812.414,0.022412
2003,1,1295.1,812.483,0.022412
2003,2,1295.07,812.43,0.022412
2005,0,1293.76,497.557,0.806093
2005,1,1293.53,496.976,0.806093
2005,2,1293.75,499.09,0.806093
2007,0,1288.58,345.382,0.0310243
2007,1,1288.86,345.234,0.0310243
2007,2,1288.93,345.162,0.0310243
2010,0,514.06,766.53,104746
2010,1,1197.36,701.396,104746
2010,2,1197.67,701.277,104746
2012,0,1297.36,544.451,0.0221276
2012,1,1297.41,544.269,0.0221276
2012,2,1297.36,544.091,0.0221276
2014,0,845.627,457.601,66042.9
2014,1,1300.01,758.92,66042.9
2014,2,1300.02,758.692,66042.9
2019,0,1298.53,546.124,0.197075
2019,1,1298.1,545.345,0.197075
2020,0,1299.21,547.93,1.3803
2020,1,1298.53,546.124,1.3803
2020,2,1298.1,545.345,1.3803
2021,0,1301.88,828.012,0.0133444
2021,1,1301.61,828.086,0.0133444
2021,2,1301.61,828.087,0.0133444
2021,3,1301.72,828.04,0.0133444
2022,0,1302.17,1008.01,5475.27
2022,1,1297.12,860.107,5475.27
2023,0,1303.62,591.054,0.0249212
2023,1,1303.29,591.241,0.0249212
2023,2,1303.37,591.001,0.0249212
2023,3,1303.5,591.032,0.0249212
2024,0,1303.62,591.054,0.0371257
2024,1,1303.29,591.241,0.0371257
2025,0,1306.27,529.498,0.00539149
2025,1,1306.39,529.384,0.00539149
2025,2,1306.34,529.455,0.00539149
2025,3,1306.38,529.362,0.00539149
2026,0,1308.38,642.591,0.10183
2026,1,1308.55,643.149,0.10183
2026,2,1308.67,643.054,0.10183
2026,3,1308.81,643.348,0.10183
2027,0,1292.58,240.381,0.000788477
2027,1,1292.56,240.327,0.000788477
2028,0,1306.46,1029.74,0.0743402
2028,1,1306.37,1029.97,0.0743402
2028,2,1306.86,1030.21,0.0743402
2028,3,1306.79,1030.09,0.0743402
2030,0,1303.44,416.77,0.018318
2030,1,1303.42,416.92,0.018318
2030,2,1303.66,416.722,0.018318
2031,0,1307.98,477.302,0.309409
2031,1,1308.04,477.311,0.309409
2031,2,1307.76,477.802,0.309409
2031,3,1307.43,478.532,0.309409
2033,0,1310.97,1020.87,0.0907971
2033,1,1311.03,1020.93,0.0907971
2033,2,1310.71,1020.34,0.0907971
2034,0,1220.37,514.755,0.107238
2034,1,1219.78,515.185,0.107238
2034,2,1220.37,514.898,0.107238
2034,3,1219.82,515.067,0.107238
2035,0,1299.87,300.256,0.0267579
2035,1,1299.82,300.621,0.0267579
2035,2,1299.98,300.435,0.0267579
2037,0,1301.5,287.012,0.0684198
2037,1,1301.58,286.317,0.0684198
2037,2,1301.58,286.669,0.0684198
2037,3,1301.66,286.505,0.0684198
2038,0,1301.58,286.317,0.0222582
2038,1,1301.58,286.669,0.0222582
2038,2,1301.66,286.505,0.0222582
2043,0,1315.72,652.657,0.105812
2043,1,1315.28,652.965,0.105812
2043,2,1315.94,652.454,0.105812
2043,3,1315.89,652.523,0.105812
2044,0,1317.4,642.157,0.0449536
2044,1,1317.81,642.257,0.0449536
2045,0,1317.4,642.157,0.0325839
2045,1,1317.63,642.263,0.0325839
2045,2,1317.81,642.257,0.0325839
2045,3,1317.72,642.421,0.0325839
2047,0,1320.47,1040.94,0.0556422
2047,1,1320.23,1040.92,0.0556422
2047,2,1320.05,1040.93,0.0556422
2047,3,1320.05,1040.55,0.0556422
2048,0,648.397,383.907,0.0691713
2048,1,648.286,384.356,0.0691713
2048,2,648.223,384.501,0.0691713
2052,0,1321.12,460.421,0.254234
2052,1,1321.4,460.082,0.254234
2052,2,1321.83,459.428,0.254234
2053,0,1326.33,998.91,0.0992749
2053,1,1325.9,998.307,0.0992749
2053,2,1326.04,998.381,0.0992749
2053,3,1326.05,998.201,0.0992749
2054,0,1325.7,1028.85,0.0184984
2054,1,1325.4,1028.96,0.0184984
2054,2,1325.41,1028.92,0.0184984
2054,3,1325.59,1028.99,0.0184984
2057,0,1328.94,1009.06,0.0253842
2057,1,1329.08,1009.16,0.0253842
2057,2,1329.12,1009.35,0.0253842
2057,3,1329.27,1009.27,0.0253842
2058,0,1333.4,1017.16,27950.4
2058,1,1332.66,682.796,27950.4
2059,0,1332.49,682.526,0.030641
2059,1,1332.58,682.906,0.030641
2059,2,1332.66,682.796,0.030641
2061,0,1333.13,694.81,0.0169041
2061,1,1333.25,694.782,0.0169041
2061,2,1333.27,695.033,0.0169041
2064,0,1332.06,473.154,0.0193693
2064,1,1332.18,473.114,0.0193693
2064,2,1331.85,473.207,0.0193693
2067,0,1333.39,1017.06,0.017736
2067,1,1333.4,1017.16,0.017736
2067,2,1333.38,1017.39,0.017736
2067,3,1333.29,1017.29,0.017736
2072,0,1338.55,1028.71,1.26399
2072,1,1340.41,1029.98,1.26399
2073,0,1327.22,275.54,0.118217
2073,1,1327.74,275.24,0.118217
2073,2,1327.93,275.161,0.118217
2073,3,1327.95,275.082,0.118217
2078,0,1341.84,548.48,0.00389311
2078,1,1341.92,548.445,0.00389311
2078,2,1341.99,548.467,0.00389311
2080,0,1335.11,344.211,0.149534
2080,1,1335.85,343.997,0.149534
2083,0,1347.37,686.565,0.0283059
2083,1,1347.06,686.422,0.0283059
2085,0,1354.61,788.298,0.0687027
2085,1,1354.57,788.288,0.0687027
2085,2,1354.59,788.316,0.0687027
2085,3,1355.08,788.652,0.0687027
2086,0,1354.91,566.996,0.255576
2086,1,1355.43,566.38,0.255576
2086,2,1355.77,566.23,0.255576
2086,3,1354.8,566.221,0.255576
2089,0,1347.3,337.049,91474
2089,1,1347.31,337.054,91474
2089,2,1263.18,973.099,91474
2090,0,1357.67,608.333,0.214142
2090,1,1358.21,608.109,0.214142
2090,2,1358.76,608.022,0.214142
2091,0,1361.21,782.404,0.1051
2091,1,1361.02,783.024,0.1051
2092,0,1358.44,598.917,0.968578
2092,1,1360.51,599.993,0.968578
2092,2,1360.48,600.192,0.968578
2092,3,1360.18,599.818,0.968578
2093,0,1084.19,1038.71,0.482282
2093,1,1083.42,1037.55,0.482282
2094,0,1366.94,581.847,167.156
2094,1,1366.03,581.199,167.156
2094,2,1392.19,572.003,167.156
2095,0,1368.04,704.085,0.286395
2095,1,1368.62,704.638,0.286395
2095,2,1368.92,705.246,0.286395
2095,3,1368.75,704.876,0.286395
2096,0,1368.6,606.716,0.0847272
2096,1,1369.04,607.098,0.0847272
2097,0,1368.54,597.665,0.0283376
2097,1,1368.76,597.651,0.0283376
2097,2,1368.91,597.672,0.0283376
2097,3,1368.97,597.683,0.0283376
2100,0,1377.82,705.74,15802.5
2100,1,1365.34,416.451,15802.5
2100,2,1377.71,706.979,15802.5
2100,3,1377.74,706.762,15802.5
2101,0,1373.81,512.771,0.0153832
2101,1,1374.05,512.788,0.0153832
2101,2,1374.15,512.793,0.0153832
2101,3,1374.06,512.781,0.0153832
2103,0,1381.22,404.625,0.0553314
2103,1,1381.28,404.108,0.0553314
2103,2,1381.24,404.153,0.0553314
2104,0,1385.78,460.292,0.163367
2104,1,1385.46,459.923,0.163367
2104,2,1385.02,459.661,0.163367
2107,0,1394.56,796.349,0.0666774
2107,1,1394.9,796.734,0.0666774
2109,0,1397.44,886.533,0.167468
2109,1,1396.69,886.635,0.167468
2109,2,1396.76,887.1,0.167468
2109,3,1397.07,887.18,0.167468
2110,0,1377.65,247.664,0.176733
2110,1,1378.08,247.625,0.176733
2110,2,1378.33,247.404,0.176733
2110,3,1378.75,247.37,0.176733
2111,0,1395.93,1032.43,0.0704636
2111,1,1395.25,1032.69,0.0704636
2111,2,1395.62,1032.43,0.0704636
2111,3,1395.66,1032.44,0.0704636
2112,0,1398.36,707.682,0.0299079
2112,1,1398.49,707.248,0.0299079
2112,2,1398.46,707.363,0.0299079
2112,3,1398.54,707.453,0.0299079
2115,0,1403.05,715.883,0.0921291
2115,1,1403.86,715.795,0.0921291
2115,2,1403.26,715.714,0.0921291
2115,3,1403.38,715.779,0.0921291
2116,0,1404.37,1019.8,0.38903
2116,1,1404.08,1020.21,0.38903
2116,2,1403.52,1021.04,0.38903
2120,0,1406.37,955.841,0.0148284
2120,1,1406.6,955.916,0.0148284
2122,0,1410.02,1001.74,0.0775469
2122,1,1410.08,1002.43,0.0775469
2122,2,1409.88,1002.32,0.0775469
2122,3,1409.97,1002.28,0.0775469
2125,0,1409.85,461.777,0.198823
2125,1,1410.56,461.239,0.198823
2126,0,1417.98,1000.45,0.24332
2126,1,1417.38,1001.25,0.24332
2126,2,1417.42,1001.38,0.24332
2127,0,1419.63,989.393,1012.13
2127,1,1419.85,990.244,1012.13
2127,2,1419.55,990.25,1012.13
2127,3,1470.81,937.213,1012.13
2128,0,1424.31,993.387,0.296704
2128,1,1424.01,994.007,0.296704
2128,2,1424.74,993.321,0.296704
2128,3,1425.01,992.929,0.296704
2129,0,1411.77,290.691,0.00596496
2129,1,1411.8,290.581,0.00596496
2129,2,1411.66,290.686,0.00596496
2130,0,1410.72,255.234,0.17475
2130,1,1410.16,255.05,0.17475
2130,2,1410.58,255.18,0.17475
2130,3,1411.31,255.238,0.17475
2133,0,1427.54,563.646,0.00856746
2133,1,1427.75,563.558,0.00856746
2133,2,1427.65,563.595,0.00856746
2137,0,888.829,714.686,0.0183723
2137,1,888.789,714.418,0.0183723
2139,0,1441.05,525.67,18.4223
2139,1,1436.11,532.688,18.4223
2141,0,366.294,317.758,2173.87
2141,1,333.445,411.271,2173.87
2141,2,366.268,318.193,2173.87
2143,0,1435.68,289.141,0.121701
2143,1,1435.28,289.71,0.121701
2143,2,1435.09,289.623,0.121701
2144,0,1433.39,260.976,0.0147311
2144,1,1433.48,260.927,0.0147311
2144,2,1433.41,260.71,0.0147311
2145,0,1450.85,708.754,0.0157142
2145,1,1451.04,708.918,0.0157142
2146,0,1450.85,708.754,0.0177166
2146,1,1451.04,708.918,0.0177166
2146,2,1451.11,708.747,0.0177166
2146,3,1451.14,708.789,0.0177166
2147,0,1440.86,975.627,0.0442022
2147,1,1440.88,975.908,0.0442022
2147,2,1440.8,976.179,0.0442022
2147,3,1440.94,976.038,0.0442022
2148,0,1434.38,248.608,0.0759753
2148,1,1434.54,248.849,0.0759753
2148,2,1434.43,248.294,0.0759753
2148,3,1434.39,248.166,0.0759753
2151,0,1430.17,152.217,0.228377
2151,1,1430.41,151.285,0.228377
2151,2,1430.72,151.245,0.228377
2151,3,1430.53,151.137,0.228377
2153,0,1433.97,220.693,1.05075
2153,1,1434.33,220.035,1.05075
2153,2,1435.76,219.507,1.05075
2153,3,1436.18,219.923,1.05075
2154,0,1457.79,783.858,0.0962503
2154,1,1457.82,784.271,0.0962503
2154,2,1457.67,784.599,0.0962503
2158,0,1262.13,81.6384,0.0273105
2158,1,1262.32,81.9052,0.0273105
2159,0,1165.95,290.812,0.0194746
2159,1,1165.68,290.869,0.0194746
2163,0,1471.57,866.622,0.0099332
2163,1,1471.4,866.721,0.0099332
2165,0,1457.79,783.858,1553.85
2165,1,1471.4,866.721,1553.85
2165,2,1457.67,784.599,1553.85
2169,0,1468.29,492.851,0.300718
2169,1,1467.11,493.313,0.300718
2169,2,1467.52,493.263,0.300718
2169,3,1468.28,493.409,0.300718
2172,0,1468.27,360.8,0.0834353
2172,1,1467.7,360.664,0.0834353
2172,2,1467.7,360.507,0.0834353
2172,3,1467.99,360.351,0.0834353
2173,0,1464.57,272.365,0.339939
2173,1,1465.74,272.001,0.339939
2173,2,1465.75,272.007,0.339939
2174,0,1485.14,926.794,0.00122685
2174,1,1485.08,926.832,0.00122685
2176,0,1222.59,532.845,3.52212
2176,1,1220.74,535.9,3.52212
2176,2,1220.48,536.584,3.52212
2178,0,1485.68,915.279,0.0468872
2178,1,1485.69,915.296,0.0468872
2178,2,1485.76,915.351,0.0468872
2178,3,1485.96,914.888,0.0468872
2179,0,1484.17,685.798,0.0169769
2179,1,1483.89,685.691,0.0169769
2179,2,1484.12,685.703,0.0169769
2180,0,1480.41,481.161,0.0728004
2180,1,1480.66,480.982,0.0728004
2180,2,1480.69,480.588,0.0728004
2181,0,1480.41,481.161,0.0875711
2181,1,1480.85,480.583,0.0875711
2181,2,1480.66,480.982,0.0875711
2181,3,1480.69,480.588,0.0875711
2182,0,1455.96,85.9367,5539.7
2182,1,1455.84,85.9646,5539.7
2182,2,1455.99,85.4995,5539.7
2182,3,1284.73,70.4446,5539.7
2183,0,1481.53,446.869,0.604265
2183,1,1480.64,448.133,0.604265
2183,2,1480.37,448.298,0.604265
2183,3,1480.39,448.398,0.604265
2185,0,1491.65,688.677,0.0242131
2185,1,1491.74,688.845,0.0242131
2185,2,1491.75,688.871,0.0242131
2185,3,1491.7,689.098,0.0242131
2186,0,1491.65,688.677,0.0242131
2186,1,1491.74,688.845,0.0242131
2186,2,1491.75,688.871,0.0242131
2186,3,1491.7,689.098,0.0242131
2187,0,1476.59,268.27,0.253343
2187,1,1476.4,269.188,0.253343
2187,2,1476.14,269.328,0.253343
2188,0,1296.03,158.099,246865
2188,1,499.49,976.804,246865
2188,2,492.781,981.483,246865
2188,3,493.38,981.218,246865
2189,0,1465.57,132.553,110.087
2189,1,1467.36,157.172,110.087
2189,2,1467.38,156.364,110.087
2189,3,1467.44,156.579,110.087
2190,0,1234.53,682.522,16773.8
2190,1,1493.44,674.542,16773.8
2191,0,1229.23,972.495,35220.6
2191,1,1493.23,674.65,35220.6
2191,2,1493.44,674.542,35220.6
2193,0,1495.06,911.33,0.0161912
2193,1,1494.99,911.573,0.0161912
2194,0,1497.92,916.441,0.0212243
2194,1,1497.87,916.728,0.0212243
2195,0,1497.92,916.441,0.212113
2195,1,1497.87,916.728,0.212113
2195,2,1498.6,915.953,0.212113
2197,0,1496.66,606.478,0.175532
2197,1,1496.79,605.65,0.175532
2197,2,1496.53,605.414,0.175532
2197,3,1496.6,605.614,0.175532
2198,0,1501.94,919.918,0.0498572
2198,1,1502.33,919.695,0.0498572
2199,0,284.5,1044.39,0.59621
2199,1,283.808,1044.26,0.59621
2199,2,282.748,1043.95,0.59621
2199,3,282.754,1043.88,0.59621
2204,0,1513.9,754.803,0.0442858
2204,1,1513.54,755.108,0.0442858
2204,2,1513.64,755.145,0.0442858
2204,3,1513.65,755.24,0.0442858
2205,0,1513.9,754.803,0.0442858
2205,1,1513.54,755.108,0.0442858
2205,2,1513.64,755.145,0.0442858
2205,3,1513.65,755.24,0.0442858
2206,0,1513.9,754.803,0.0442858
2206,1,1513.54,755.108,0.0442858
2206,2,1513.64,755.145,0.0442858
2206,3,1513.65,755.24,0.0442858
2209,0,1515.84,633.42,0.115997
2209,1,1516.01,633.525,0.115997
2209,2,1516.18,634.124,0.115997
2210,0,1519.8,899.034,0.0523936
2210,1,1519.82,899.158,0.0523936
2210,2,1520.23,899.135,0.0523936
2210,3,1519.83,899.417,0.0523936
2211,0,1515.92,894.335,12.0297
2211,1,1522.26,891.511,12.0297
2213,0,1516.35,524.345,0.00739545
2213,1,1516.44,524.199,0.00739545
2214,0,1521.18,647.566,0.0500965
2214,1,1521.57,647.975,0.0500965
2214,2,1521.56,647.674,0.0500965
2214,3,1521.33,647.669,0.0500965
2215,0,268.823,707.794,387267
2215,1,1592.01,889.675,387267
2215,2,1525,1025.11,387267
2219,0,647.105,219.803,276008
2219,1,647.069,220.21,276008
2219,2,1529.34,900.94,276008
2220,0,1528.61,894.182,0.0104952
2220,1,1528.6,894.254,0.0104952
2220,2,1528.72,894.352,0.0104952
2220,3,1528.72,894.4,0.0104952
2221,0,1512.21,315.368,0.146254
2221,1,1512.03,314.597,0.146254
2221,2,1512.21,314.557,0.146254
2222,0,1530.3,908.592,0.110532
2222,1,1530.38,908.864,0.110532
2222,2,1530.33,909.065,0.110532
2222,3,1530.15,909.473,0.110532
2223,0,1533.34,941.732,0.41936
2223,1,1533.52,943.015,0.41936
2227,0,1527.83,519.643,0.38376
2227,1,1527.3,518.244,0.38376
2227,2,1527.4,518.334,0.38376
2227,3,1527.38,518.314,0.38376
2229,0,1527.58,503.099,431770
2229,1,1527.08,503.227,431770
2229,2,1527.96,503.003,431770
2229,3,72.8285,71.1503,431770
2230,0,1527.58,503.099,40363.4
2230,1,1527.08,503.227,40363.4
2230,2,1527.96,503.003,40363.4
2230,3,1747.23,94.4432,40363.4
2231,0,1535.36,817.936,0.0150544
2231,1,1535.12,817.965,0.0150544
2233,0,1525.14,446.558,0.0641839
2233,1,1525.1,447.177,0.0641839
2233,2,1525.23,447.043,0.0641839
2233,3,1525.27,447.11,0.0641839
2235,0,1393.28,255.87,5132.89
2235,1,1524,333.683,5132.89
2235,2,1523.95,333.191,5132.89
2236,0,1543.23,887.384,0.550741
2236,1,1544.51,887.165,0.550741
2236,2,1544.65,887.029,0.550741
2236,3,1545.18,886.854,0.550741
2239,0,1548.96,903.49,0.0394285
2239,1,1548.7,903.792,0.0394285
2240,0,1545.24,892.915,0.114696
2240,1,1545.19,893.381,0.114696
2240,2,1544.66,893.357,0.114696
2245,0,1535.76,395.856,2.74269
2245,1,1535.52,399.16,2.74269
2246,0,1543.23,887.384,250999
2246,1,1535.52,399.16,250999
2246,2,609.869,348.832,250999
2248,0,1535.17,380.935,0.123216
2248,1,1535.23,380.301,0.123216
2248,2,1535.47,380.216,0.123216
2248,3,1535.6,380.195,0.123216
2249,0,1544.87,537.876,0.0265494
2249,1,1545.12,538.157,0.0265494
2249,2,1545.11,538.008,0.0265494
2251,0,1558.49,905.184,0.0644155
2251,1,1558.7,905.627,0.0644155
2251,2,1558.88,905.598,0.0644155
2251,3,1558.55,905.711,0.0644155
2253,0,1559.42,1004.21,0.00782978
2253,1,1559.47,1004.28,0.00782978
2253,2,1559.48,1004.31,0.00782978
2253,3,1559.6,1004.36,0.00782978
2255,0,1556.74,700.611,0.0221358
2255,1,1556.49,700.827,0.0221358
2255,2,1556.49,700.743,0.0221358
2256,0,1553.77,537.267,0.192996
2256,1,1553.27,536.357,0.192996
2256,2,1553.44,536.399,0.192996
2256,3,1553.68,537.024,0.192996
2257,0,1505.57,296.805,3227.6
2257,1,1548.68,409.012,3227.6
2257,2,1548.75,409.653,3227.6
2258,0,1555.64,579.985,0.0947076
2258,1,1555.22,579.472,0.0947076
2258,2,1555.23,579.512,0.0947076
2258,3,1555.08,579.422,0.0947076
2259,0,1555.64,579.985,0.0947076
2259,1,1555.22,579.472,0.0947076
2259,2,1555.23,579.512,0.0947076
2259,3,1555.08,579.422,0.0947076
2260,0,1556.66,554.731,0.0119665
2260,1,1556.62,554.516,0.0119665
2261,0,1567.5,974.587,0.420355
2261,1,1567.67,975.17,0.420355
2261,2,1567.38,973.702,0.420355
2261,3,1567.55,973.633,0.420355
2263,0,1571.86,896.285,2.50969
2263,1,1571.55,896.586,2.50969
2263,2,1569.35,898.321,2.50969
2263,3,1569.13,898.469,2.50969
2266,0,1568.61,699.638,0.314843
2266,1,1568.86,698.544,0.314843
2270,0,1581.01,881.55,0.0480941
2270,1,1581.11,881.916,0.0480941
2270,2,1581.08,882.018,0.0480941
2270,3,1581.03,882.123,0.0480941
2271,0,1579.9,880.123,0.0166599
2271,1,1579.96,880.299,0.0166599
2271,2,1579.8,880.398,0.0166599
2271,3,1579.78,880.371,0.0166599
2276,0,1583.02,590.997,0.0238722
2276,1,1582.79,590.759,0.0238722
2276,2,1582.77,590.751,0.0238722
2276,3,1582.93,590.698,0.0238722
2277,0,248.118,983.532,317250
2277,1,1590.43,980.011,317250
2277,2,1590.49,979.869,317250
2277,3,1440.28,1025.24,317250
2278,0,1593.59,863.817,0.00424028
2278,1,1593.6,863.869,0.00424028
2278,2,1593.55,863.965,0.00424028
2279,0,1593.24,890.25,0.0743958
2279,1,1593.74,890.475,0.0743958
2280,0,1587.98,606.193,0.169822
2280,1,1588.17,605.767,0.169822
2280,2,1588.24,605.424,0.169822
2280,3,1588.25,605.126,0.169822
2281,0,1593.58,762.25,0.185285
2281,1,1593.11,762.975,0.185285
2284,0,953.922,758.557,164811
2284,1,348.621,217.398,164811
2287,0,1570.89,173.257,68924.7
2287,1,1192.2,582.502,68924.7
2287,2,1193.16,581.609,68924.7
